source_file,source_integration,source_integration_code,source_integration_name,source_integration_version,invoke,call_type,target_integration_code,target_version,target_integration_name,resource_uri,adapter_code,application_name,error
BIP_SCHEDU_REPORT_WSS_SERVIC_01.00.0000.iar.yaml,BIP_SCHEDU_REPORT_WSS_SERVIC|01.00.0000,BIP_SCHEDU_REPORT_WSS_SERVIC,BIP Schedule Report WSS Service,01.00.0000,SubmitScheduleReport(i0),Adapter_Invoke,,,,,BIP_SCHEDULEREPORTWS,SubmitScheduleReport,
FA_TAX_EPM_FTP_01.00.0001.iar.yaml,FA_TAX_EPM_FTP|01.00.0001,FA_TAX_EPM_FTP,FA_TAX_EPM_Monthly_TAX_LOAD,01.00.0001,ftp_location(i0),Adapter_Invoke,,,,,ORCL-BRT-FTP_CONN,ftp_location,
FA_TAX_EPM_FTP_01.00.0001.iar.yaml,FA_TAX_EPM_FTP|01.00.0001,FA_TAX_EPM_FTP,FA_TAX_EPM_Monthly_TAX_LOAD,01.00.0001,FA_TAX_EPMrestupload(i2),Adapter_Invoke,,,,/interop/rest/11.1.2.3.600/applicationsnapshots/{file_name}/contents,ORACL_REST_EPM_CONNE_FA_TAX,FA_TAX_EPMrestupload,
FA_TAX_EPM_LOC_CAT_LOAD_01.00.0001.iar.yaml,FA_TAX_EPM_LOC_CAT_LOAD|01.00.0001,FA_TAX_EPM_LOC_CAT_LOAD,FA_TAX_EPM_LOC-CAT_LOAD,01.00.0001,ftp_location(i0),Adapter_Invoke,,,,,ORCL-BRT-FTP_CONN,ftp_location,
FA_TAX_EPM_LOC_CAT_LOAD_01.00.0001.iar.yaml,FA_TAX_EPM_LOC_CAT_LOAD|01.00.0001,FA_TAX_EPM_LOC_CAT_LOAD,FA_TAX_EPM_LOC-CAT_LOAD,01.00.0001,FA_TAX_EPMrestupload(i2),Adapter_Invoke,,,,/interop/rest/11.1.2.3.600/applicationsnapshots/{file_name}/contents,ORACL_REST_EPM_CONNE_FA_TAX,FA_TAX_EPMrestupload,
FTP_HCM_EPM_FILE_UPLOAD_01.00.0001.iar.yaml,FTP_HCM_EPM_FILE_UPLOAD|01.00.0001,FTP_HCM_EPM_FILE_UPLOAD,FTP HCM EPM File Upload,01.00.0001,ftp_location(i0),Adapter_Invoke,,,,,ORCL-BRT-FTP_CONN,ftp_location,
FTP_HCM_EPM_FILE_UPLOAD_01.00.0001.iar.yaml,FTP_HCM_EPM_FILE_UPLOAD|01.00.0001,FTP_HCM_EPM_FILE_UPLOAD,FTP HCM EPM File Upload,01.00.0001,epm_rest_upload(i1),Adapter_Invoke,,,,/interop/rest/11.1.2.3.600/applicationsnapshots/{file_name}/contents,ORCL-BRT-REST-EPM_CONNECTION,epm_rest_upload,
FTP_HCM_EPM_FILE_UPLOA_PROJE_01.00.0001.iar.yaml,FTP_HCM_EPM_FILE_UPLOA_PROJE|01.00.0001,FTP_HCM_EPM_FILE_UPLOA_PROJE,FTP HCM EPM File Upload_Projects,01.00.0001,ftp_location(i0),Adapter_Invoke,,,,,ORCL-BRT-FTP_CONN,ftp_location,
FTP_HCM_EPM_FILE_UPLOA_PROJE_01.00.0001.iar.yaml,FTP_HCM_EPM_FILE_UPLOA_PROJE|01.00.0001,FTP_HCM_EPM_FILE_UPLOA_PROJE,FTP HCM EPM File Upload_Projects,01.00.0001,epm_rest_upload(i1),Adapter_Invoke,,,,/interop/rest/11.1.2.3.600/applicationsnapshots/{file_name}/contents,ORACLE_REST_EPM_CONNEC_PROJEC,epm_rest_upload,
FTP_PPM_EPM_FILE_UPLOAD_01.00.0001.iar.yaml,FTP_PPM_EPM_FILE_UPLOAD|01.00.0001,FTP_PPM_EPM_FILE_UPLOAD,FTP PPM EPM File Upload,01.00.0001,ftp_location(i0),Adapter_Invoke,,,,,ORCL-BRT-FTP_CONN,ftp_location,
FTP_PPM_EPM_FILE_UPLOAD_01.00.0001.iar.yaml,FTP_PPM_EPM_FILE_UPLOAD|01.00.0001,FTP_PPM_EPM_FILE_UPLOAD,FTP PPM EPM File Upload,01.00.0001,epm_rest_upload(i1),Adapter_Invoke,,,,/interop/rest/11.1.2.3.600/applicationsnapshots/{file_name}/contents,ORACLE_REST_EPM_CONNEC_PROJEC,epm_rest_upload,
GET_SECRET_BY_NAME_01.00.0001.iar.yaml,GET_SECRET_BY_NAME|01.00.0001,GET_SECRET_BY_NAME,Get Secret By Name,01.00.0001,OCI_Secrete_By_Name(i0),Adapter_Invoke,,,,/20190301/secretbundles/actions/getByName,OCI_VAULT_SECRETS,OCI_Secrete_By_Name,
GET_SECRET_BY_NAME_01.00.0001.iar.yaml,GET_SECRET_BY_NAME|01.00.0001,GET_SECRET_BY_NAME,Get Secret By Name,01.00.0001,SendErrorNotification(i1),IntegrationAction,SEND_EMAIL,01.00.0001,Send Email,/,PRESEEDED_COLLOCATED_CONN_1741,SendErrorNotification,
ORAC_UTIL_FPRC_WACS_VEND_LOC__CL_02.22.3001.iar.yaml,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL|02.22.3001,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL,Oracle Utilities FPRC WACS Vendor Loc -CLEANNER,02.22.3001,searchVendorLocationFile(i0),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,searchVendorLocationFile,
ORAC_UTIL_FPRC_WACS_VEND_LOC__CL_02.22.3001.iar.yaml,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL|02.22.3001,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL,Oracle Utilities FPRC WACS Vendor Loc -CLEANNER,02.22.3001,GetFileFromUCM(i2),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,GetFileFromUCM,
ORAC_UTIL_FPRC_WACS_VEND_LOC__CL_02.22.3001.iar.yaml,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL|02.22.3001,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL,Oracle Utilities FPRC WACS Vendor Loc -CLEANNER,02.22.3001,Rename_ZipFile_UnzipFault(i5),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,Rename_ZipFile_UnzipFault,
ORAC_UTIL_FPRC_WACS_VEND_LOC__CL_02.22.3001.iar.yaml,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL|02.22.3001,ORAC_UTIL_FPRC_WACS_VEND_LOC__CL,Oracle Utilities FPRC WACS Vendor Loc -CLEANNER,02.22.3001,renameFileInUCM(i4),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,renameFileInUCM,
OUTL-BA-FPRC_WACS_BC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_BC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_BC_SYNC,Oracle Utilities FPRC WACS Blanket Contracts Sync,01.22.3000,invokeWACS_HealthCheck(i0),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/common/system/healthCheck/,OUTL-BRT-REST-WACS_WACSFPRC,invokeWACS_HealthCheck,
OUTL-BA-FPRC_WACS_BC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_BC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_BC_SYNC,Oracle Utilities FPRC WACS Blanket Contracts Sync,01.22.3000,searchBlanketContractFile(i1),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,searchBlanketContractFile,
OUTL-BA-FPRC_WACS_BC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_BC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_BC_SYNC,Oracle Utilities FPRC WACS Blanket Contracts Sync,01.22.3000,GetFileFromUCM(i2),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,GetFileFromUCM,
OUTL-BA-FPRC_WACS_BC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_BC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_BC_SYNC,Oracle Utilities FPRC WACS Blanket Contracts Sync,01.22.3000,invoke_UOMConversionRest(i5),Adapter_Invoke,,,,,OUTL-BRT-ERPCLOUD_WACSFPRC,invoke_UOMConversionRest,
OUTL-BA-FPRC_WACS_BC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_BC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_BC_SYNC,Oracle Utilities FPRC WACS Blanket Contracts Sync,01.22.3000,InvokeWACSBCSync(i6),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/asset/purchasing/blanketContractSynchronization/,OUTL-BRT-REST-WACS_WACSFPRC,InvokeWACSBCSync,
OUTL-BA-FPRC_WACS_BC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_BC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_BC_SYNC,Oracle Utilities FPRC WACS Blanket Contracts Sync,01.22.3000,remaneFileInUCM(i4),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,remaneFileInUCM,
OUTL-BA-FPRC_WACS_VEND_LOC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC,Oracle Utilities FPRC WACS Vendor Locations Sync,01.22.3000,invokeHealthCheck(i1),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/common/system/healthCheck/,OUTL-BRT-REST-WACS_WACSFPRC,invokeHealthCheck,
OUTL-BA-FPRC_WACS_VEND_LOC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC,Oracle Utilities FPRC WACS Vendor Locations Sync,01.22.3000,searchVendorLocationFile(i0),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,searchVendorLocationFile,
OUTL-BA-FPRC_WACS_VEND_LOC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC,Oracle Utilities FPRC WACS Vendor Locations Sync,01.22.3000,GetFileFromUCM(i2),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,GetFileFromUCM,
OUTL-BA-FPRC_WACS_VEND_LOC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC,Oracle Utilities FPRC WACS Vendor Locations Sync,01.22.3000,InvokeWACSVendorLocSync(i3),Adapter_Invoke,,,,https://us-phoenix-1.utilities-cloud.oracleindustry.com:443/c2g65p/prod/wac/rest/apis/asset/purchasing/vendorLocationSynchronization/,OUTL-BRT-REST-WACS_WACSFPRC,InvokeWACSVendorLocSync,
OUTL-BA-FPRC_WACS_VEND_LOC_SYNC_01.22.3000.iar.yaml,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC|01.22.3000,OUTL-BA-FPRC_WACS_VEND_LOC_SYNC,Oracle Utilities FPRC WACS Vendor Locations Sync,01.22.3000,renameFileInUCM(i4),Adapter_Invoke,,,,,OUTL-BRT-SOAP-UCM_WACSFPRC,renameFileInUCM,
OUTL-BA-OFSC_WACS_ACTIVITY_STAT_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_ACTIVITY_STAT|01.22.3000,OUTL-BA-OFSC_WACS_ACTIVITY_STAT,Oracle Utilities OFSC WACS Activity Interim Status,01.22.3000,getActivityDetails(i1),Adapter_Invoke,,,,https://tsgt.fs.ocs.oraclecloud.com/rest/ofscCore/v1/activities/{activityId},OUTL-BRT-APP-OFSC_WACSOFSC,getActivityDetails,
OUTL-BA-OFSC_WACS_ACTIVITY_STAT_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_ACTIVITY_STAT|01.22.3000,OUTL-BA-OFSC_WACS_ACTIVITY_STAT,Oracle Utilities OFSC WACS Activity Interim Status,01.22.3000,UpdateInterimStatus(i0),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,UpdateInterimStatus,
OUTL-BA-OFSC_WACS_ASSET_QUERY_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_ASSET_QUERY|01.22.3000,OUTL-BA-OFSC_WACS_ASSET_QUERY,Oracle Utilities OFSC WACS Asset Query,01.22.3000,AssetQuery(i0),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,AssetQuery,
OUTL-BA-OFSC_WACS_ASSET_QUERY_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_ASSET_QUERY|01.22.3000,OUTL-BA-OFSC_WACS_ASSET_QUERY,Oracle Utilities OFSC WACS Asset Query,01.22.3000,MainAssetQueryForPickup(i1),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,MainAssetQueryForPickup,
OUTL-BA-OFSC_WACS_ASSET_QUERY_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_ASSET_QUERY|01.22.3000,OUTL-BA-OFSC_WACS_ASSET_QUERY,Oracle Utilities OFSC WACS Asset Query,01.22.3000,GetAssetDetailsForPickup(i2),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,GetAssetDetailsForPickup,
OUTL-BA-OFSC_WACS_STOREROOM_SYNC_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_STOREROOM_SYNC|01.22.3000,OUTL-BA-OFSC_WACS_STOREROOM_SYNC,Oracle Utilities OFSC WACS Storeroom Sync,01.22.3000,GetStoreroomInventoryFromWACS(i1),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,GetStoreroomInventoryFromWACS,
OUTL-BA-OFSC_WACS_STOREROOM_SYNC_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_STOREROOM_SYNC|01.22.3000,OUTL-BA-OFSC_WACS_STOREROOM_SYNC,Oracle Utilities OFSC WACS Storeroom Sync,01.22.3000,resourceinventorybulk(i3),Adapter_Invoke,,,,/ofscCore/v1/resources/custom-actions/bulkUpdateInventories,OUTL-BRT-REST-OFSC_WACSOFSC,resourceinventorybulk,
OUTL-BA-OFSC_WACS_STOREROOM_SYNC_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_STOREROOM_SYNC|01.22.3000,OUTL-BA-OFSC_WACS_STOREROOM_SYNC,Oracle Utilities OFSC WACS Storeroom Sync,01.22.3000,getResourceInventories(i4),Adapter_Invoke,,,,https://tsgt.fs.ocs.oraclecloud.com/rest/ofscCore/v1/resources/{resourceId}/inventories,OUTL-BRT-APP-OFSC_WACSOFSC,getResourceInventories,
OUTL-BA-OFSC_WACS_STOREROOM_SYNC_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_STOREROOM_SYNC|01.22.3000,OUTL-BA-OFSC_WACS_STOREROOM_SYNC,Oracle Utilities OFSC WACS Storeroom Sync,01.22.3000,bulkupdateinventories(i5),Adapter_Invoke,,,,/ofscCore/v1/resources/custom-actions/bulkUpdateInventories,OUTL-BRT-REST-OFSC_WACSOFSC,bulkupdateinventories,
OUTL-BA-OFSC_WACS_STOREROOM_SYNC_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_STOREROOM_SYNC|01.22.3000,OUTL-BA-OFSC_WACS_STOREROOM_SYNC,Oracle Utilities OFSC WACS Storeroom Sync,01.22.3000,UpdateResourceLastSyncDateTime(i0),Adapter_Invoke,,,,https://tsgt.fs.ocs.oraclecloud.com/rest/ofscCore/v1/resources/{resourceId},OUTL-BRT-APP-OFSC_WACSOFSC,UpdateResourceLastSyncDateTime,
OUTL-BA-OFSC_WACS_WORK_REQ_01.22.3000.iar.yaml,OUTL-BA-OFSC_WACS_WORK_REQ|01.22.3000,OUTL-BA-OFSC_WACS_WORK_REQ,Oracle Utilities OFSC WACS Work Request,01.22.3000,createWorkRequest(i0),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,createWorkRequest,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,Get_MobileControlData(i0),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,Get_MobileControlData,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,Get_OFSCWorkSkillConditions(i1),Adapter_Invoke,,,,/ofscMetadata/v1/workSkillConditions,OUTL-BRT-REST-OFSC_WACSOFSC,Get_OFSCWorkSkillConditions,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutDowntimeReasonValues(i3),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_downtime_reason/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutDowntimeReasonValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutMsurementGaugeReasonValues(i12),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_measurement_gauge_reason/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutMsurementGaugeReasonValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutMsurementMeterReasonValues(i13),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_measurement_meter_reason/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutMsurementMeterReasonValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutCrewShiftTypeValues(i2),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_crew_shift_type/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutCrewShiftTypeValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutOvertimeTypeValues(i4),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_overtime_type/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutOvertimeTypeValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutLaborEarningTypeValues(i5),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_labor_earning_type/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutLaborEarningTypeValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PopulateresourceUOMValues(i9),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_resource_uom/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PopulateresourceUOMValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,UpdateMaterialUOM(i23),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_material_uom/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,UpdateMaterialUOM,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PopulateServiceCategory(i24),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_material_stockItemCategory/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PopulateServiceCategory,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutLocationTypeValues(i15),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_pickup_location_type/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutLocationTypeValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutPriorityFlagValues(i16),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_work_priority/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutPriorityFlagValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PopulateWorkTypeValues(i17),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_work_type/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PopulateWorkTypeValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutWorkCategory(i21),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_work_category/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutWorkCategory,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutEquipmentValues(i6),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_equipment_type/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutEquipmentValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutOtherResourceTypeValues(i7),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_other_resource_type/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutOtherResourceTypeValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutCraftValues(i8),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_craft/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutCraftValues,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutWorkSkill(i10),Adapter_Invoke,,,,/ofscMetadata/v1/workSkills/{label},OUTL-BRT-REST-OFSC_WACSOFSC,PutWorkSkill,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,Put_WorkSkillProperty(i11),Adapter_Invoke,,,,/ofscMetadata/v1/properties/{label},OUTL-BRT-REST-OFSC_WACSOFSC,Put_WorkSkillProperty,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutEqWorkSkills(i26),Adapter_Invoke,,,,/ofscMetadata/v1/workSkills/{label},OUTL-BRT-REST-OFSC_WACSOFSC,PutEqWorkSkills,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,Put_EqWorkSkillProperty(i27),Adapter_Invoke,,,,/ofscMetadata/v1/properties/{label},OUTL-BRT-REST-OFSC_WACSOFSC,Put_EqWorkSkillProperty,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,Replace_OFSCWorkSkillConditions(i14),Adapter_Invoke,,,,/ofscMetadata/v1/workSkillConditions,OUTL-BRT-REST-OFSC_WACSOFSC,Replace_OFSCWorkSkillConditions,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,PutWorkClass(i22),Adapter_Invoke,,,,/ofscMetadata/v1/properties/wam_work_class/enumerationList,OUTL-BRT-REST-OFSC_WACSOFSC,PutWorkClass,
OUTL-BA-WACS_OFSC_ADMIN_SYNC_01.22.3000.iar.yaml,OUTL-BA-WACS_OFSC_ADMIN_SYNC|01.22.3000,OUTL-BA-WACS_OFSC_ADMIN_SYNC,Oracle Utilities WACS OFSC Admin Data Sync,01.22.3000,GetActivityTypes(i18),Adapter_Invoke,,,,,OUTL-BRT-SOAP-WACS_WACSOFSC,GetActivityTypes,
